date,rank,keyword
2026-06-01,1,매실
2026-06-01,2,쌀20kg
2026-06-01,3,쌀10kg
2026-06-01,4,닭가슴살
2026-06-01,5,수박
2026-06-01,6,참외
2026-06-01,7,탄산수
2026-06-01,8,오메가3
2026-06-01,9,계란
2026-06-01,10,창억떡
2026-06-01,11,생수
2026-06-01,12,복숭아
2026-06-01,13,꽃게
2026-06-01,14,감자
2026-06-01,15,마그네슘
2026-06-01,16,산딸기
2026-06-01,17,사과
2026-06-01,18,참외10kg
2026-06-01,19,오디
2026-06-01,20,유산균
2026-06-01,21,블루베리
2026-06-01,22,루테인
2026-06-01,23,찹쌀누룽지과자
2026-06-01,24,비타민c
2026-06-01,25,콜라겐
2026-06-01,26,마늘쫑
2026-06-01,27,두유
2026-06-01,28,임박
2026-06-01,29,멸균우유
2026-06-01,30,카무트효소
2026-06-01,31,토마토
2026-06-01,32,레몬즙
2026-06-01,33,장사의신쇼핑몰
2026-06-01,34,구운계란
2026-06-01,35,수향미10kg
2026-06-01,36,그릭요거트
2026-06-01,37,오이
2026-06-01,38,냉동블루베리
2026-06-01,39,체리
2026-06-01,40,맥심모카골드
2026-06-01,41,뉴케어
2026-06-01,42,고등어
2026-06-01,43,완두콩
2026-06-01,44,망고
2026-06-01,45,삼다수
2026-06-01,46,복분자
2026-06-01,47,올리브오일
2026-06-01,48,오렌지
2026-06-01,49,콘드로이친
2026-06-01,50,조선호텔김치
2026-06-01,51,뉴케어구수한맛
2026-06-01,52,초당옥수수
2026-06-01,53,생수2l
2026-06-01,54,하루견과
2026-06-01,55,아몬드
2026-06-01,56,홍감자
2026-06-01,57,설탕15kg
2026-06-01,58,청매실
2026-06-01,59,쌀
2026-06-01,60,알파cd
2026-06-01,61,포스파티딜세린
2026-06-01,62,포카리스웨트
2026-06-01,63,냉면
2026-06-01,64,냉면육수
2026-06-01,65,멜라토닌
2026-06-01,66,멜론
2026-06-01,67,코엔자임q10
2026-06-01,68,활새우
2026-06-01,69,신비복숭아
2026-06-01,70,전복
2026-06-01,71,햇반
2026-06-01,72,병아리콩
2026-06-01,73,고구마
2026-06-01,74,자두
2026-06-01,75,레드와인비니거
2026-06-01,76,참기름
2026-06-01,77,김치
2026-06-01,78,생새우
2026-06-01,79,갑오징어
